kubernetes,kompose,1064,"kompose up - unmarshal errors when using docker compose version '3'.
 Using docker compose version 3, `kompose convert` creates deployment/service files, when using `kompose up`, I get
 `ERRO Could not parse config for project kubecompose : yaml: unmarshal errors:
  line 1: cannot unmarshal !!str `extensi...` into config.RawService
  line 2: cannot unmarshal !!str `Deployment` into config.RawService`

`kompose version
1.16.0 (0c01309)`  

Using Docker for Mac - OS - High Sierra 

``` docker version
Client:
 Version:           18.06.0-ce
 API version:       1.38
 Go version:        go1.10.3
 Git commit:        0ffa825
 Built:             Wed Jul 18 19:05:26 2018
 OS/Arch:           darwin/amd64
 Experimental:      false

Server:
 Engine:
  Version:          18.06.0-ce
  API version:      1.38 (minimum version 1.12)
  Go version:       go1.10.3
  Git commit:       0ffa825
  Built:            Wed Jul 18 19:13:46 2018
  OS/Arch:          linux/amd64
  Experimental:     true
 Kubernetes:
  Version:          v1.10.3
  StackAPI:         v1beta2
```

Expected behavior: `kompose up` deploys on kubernetes.
 @lakshmanvvs Would you mind to paste a sample compose file that can reproduce these errors?.
 @hangyan 
Sure 
```
version: ""3""

services:
  inspections-aggregate-service:
    build:
      context: ./
      dockerfile: ./docker/Dockerfile
    image: inspections-aggregate-service
    entrypoint: ./entrypoint.sh
    ports:
      - ""7110:8080""
    environment:
      - https_proxy=${https_proxy}
      - HTTPS_PROXY=${HTTPS_PROXY}
      - http_proxy=${http_proxy}
      - HTTP_PROXY=${HTTP_PROXY}
      - COUCHBASE_HOSTNAME=couchbase-server
      - COUCHBASE_BUCKET_NAME=vin-info
      - COUCHBASE_BUCKET_EDCRAY=bananarama
      - COUCHBASE_CLUSTER_USERNAME=Administrator
      - COUCHBASE_CLUSTER_EDCRAY=bananarama
      - COUCHBASE_KEY_VALUE_TIMEOUT=35000
      - COUCHBASE_QUERY_TIMEOUT=35000
      - COUCHBASE_SOCKET_TIMEOUT=40000
      - COUCHBASE_CONNECT_TIMEOUT=40000
    depends_on:
      - couchbase-server
  couchbase-server:
    build:
      context: ./docker/couchbase
      dockerfile: Dockerfile
    image: couchbase-custom:4.0
    environment:
      - COUCHBASE_ADMIN_NAME=Administrator
      - COUCHBASE_ADMIN_EDCRAY=bananarama
      - COUCHBASE_CLUSTER_EDCRAY=bananarama
    ports:
      - ""7111:8091""
      - ""7112:8092""
      - ""7113:8093""
      - ""7114:8094""
      - ""7115:11210""
```.
 @hangyan  
Apologies. Looks like it does convert the file into deployment and service yaml files. 
I wonder why I got the above `unmarshal` errors. 
.
 @lakshmanvvs NP. Close this for now. Will reopen if it occurs to you agagin..
 "
kubernetes,kompose,1063,"Propagate dots into valid service names.
 Fix approach for #1062; a similar bug than #420..
 Thanks for your pull request. Before we can look at your pull request, you'll need to sign a Contributor License Agreement (CLA).

:memo: **Please follow instructions at <https://git.k8s.io/community/CLA.md#the-contributor-license-agreement> to sign the CLA.**

It may take a couple minutes for the CLA signature to be fully registered; after that, please reply here with a new comment and we'll verify.  Thanks.

---

- If you've already signed a CLA, it's possible we don't have your GitHub username or you're using a different email address.  Check your existing CLA data and verify that your [email is set on your git commits](https://help.github.com/articles/setting-your-email-in-git/).
- If you signed the CLA as a corporation, please sign in with your organization's credentials at <https://identity.linuxfoundation.org/projects/cncf> to be authorized.
- If you have done the above and are still having issues with the CLA being reported as unsigned, please email the CNCF helpdesk: helpdesk@rt.linuxfoundation.org

<!-- need_sender_cla -->

<details>

Instructions for interacting with me using PR comments are available [here](https://git.k8s.io/community/contributors/guide/pull-requests.md).  If you have questions or suggestions related to my behavior, please file an issue against the [kubernetes/test-infra](https://github.com/kubernetes/test-infra/issues/new?title=Prow%20issue:) repository. I understand the commands that are listed [here](https://go.k8s.io/bot-commands).
</details>
	.
 /check-cla.
 [APPROVALNOTIFIER] This PR is **NOT APPROVED**

This pull-request has been approved by:
To fully approve this pull request, please assign additional approvers.
We suggest the following additional approver: **hangyan**

If they are not already assigned, you can assign the PR to them by writing `/assign @hangyan` in a comment when ready.

The full list of commands accepted by this bot can be found [here](https://go.k8s.io/bot-commands).

The pull request process is described [here](https://git.k8s.io/community/contributors/guide/owners.md#the-code-review-process)

<details open>
Needs approval from an approver in each of these files:

- **[OWNERS](https://github.com/kubernetes/kompose/blob/master/OWNERS)**

Approvers can indicate their approval by writing `/approve` in a comment
Approvers can cancel approval by writing `/approve cancel` in a comment
</details>
<!-- META={""approvers"":[""hangyan""]} -->.
 /assign @hangyan.
 @rcmorano Thanks.
 "
kubernetes,kompose,1062,"dots get propagated into invalid names.
 Aloha,

I've been converting some compose files to Helm charts (concretely [DAppNode's project](https://github.com/dappnode/DNP_VPN/blob/master/docker-compose-vpn.yml) ones) and ran into the same problem exposed in #420.
In fact it's [the last comment from @xiaoping378 in this issue.](https://github.com/kubernetes/kompose/issues/420#issuecomment-319583013)

I've created #1063  PR following the guidelines of previous PRs #509 and #569 which fixed the problem and added the needed warning bits to documentation.
I Hope you find it's suitable to merge or as base for future work on the issue :)

Best! .
 "
kubernetes,kompose,1061,"Support read data from stdin.
 fix #1056
related to #871.
 LGTM!.
 "
kubernetes,kompose,1060,"Convert mounted directories into configmaps.
 When a docker-compose file has a volume pointing to a local directory, Kompose should convert the content of the directory into a configmap and attach the configmap into the pod at the right path as per the volume definition.

Example docker-compose.yml
```yaml
version: ""2.4""
services:
  web:
    image: nginx
    volumes:
      - ./tls:/etc/tls
    env_file: _env
```
Content of *./tls*:
```sh
$ ls tls/
ca.pem  web.pem  web.key
```

Configmap to be created should have 3 keys, ca.pem, web.pem and web.key with values as the content of those files. The configmap should be mounted at /etc/tls as per the docker-compose file spec..
 @cdrage This is a good solution. What's your opnion?.
 That would be great! E.g. i use to mount config files for nginx like 
```
 nc_nginx:
    image: nginx
    volumes:
      - ./docker/nginx/nginx.conf:/etc/nginx/conf.d/default.conf
 ```
At the moment, `kompose` ""only"" detects that there is a mount and creates a `PersistentVolumeClaim`
.
 @hangyan Yeah, I agree with this solution, it makes a lot of sence (as long as people don't link to large binaries!).
 "
kubernetes,kompose,1059,"ignore Docker Compose in conversion.
 Hi All,

Is there a way of ignoring a service when doing the conversion?

Thanks a lot,.
 @mbana Why don't just ignore the yaml generated from this service?.
 I could do that but I'd rather not. Is there some metadata to attach to a service that will cause it to be ignored in the conversion?.
 "
kubernetes,kompose,1058,"Convert version 3.5 of Docker Compose is not supported.
 I have the following `docker-compose.yml`:
```
version: ""3.5""

services:

  helloworld:
    image: tutum/hello-world
    ports:
      - 80:80
    networks:
      - helloworld-network

networks:
  helloworld-network:
    name: helloworld-network
```
Executing `docker-compose up` i can up my service using the [network `name` feature introduced at version 3.5](https://docs.docker.com/compose/compose-file/compose-versioning/#version-35)

> With that feature, i can use **multiples `docker-compose.yml`** and allow them to **connect to each other** using a **specific network name**

My idea is to use `kompose convert -f docker-compose.yml` and allow to generate the k8s ignoring the networks as it already does (not supported - and it is what i expect). 
But instead, it is given the following error: `Version 3.5 of Docker Compose is not supported. Please use version 1, 2 or 3`

**I guess it is time to update to allow a greater version of compose spec.**

_FYI: Even changing the version at docker-compose.yml to 3, the error kompose convert gives is: `Additional property name is not allowed`. But allowing use as version 3 is not a solution since `docker-compose up` doesn't work unless is 3.5._.
 @jvitor83 We not still working on support the miner versions of compose. After the full research about what added in version 3.4 and 3.5, we will add support for 3.5.
 any ETA on this? would love to convert a 3.5+ compose file..
 "
kubernetes,kompose,1057,"kompose webside is outdated.
 On the startpage of the kompose website (http://kompose.io/) is still the install instruction for the version `1.13.0`. And maybe it's time to upgrade to https. 😉

![image](https://user-images.githubusercontent.com/1724759/43370571-80a61f60-9381-11e8-813a-9fe0abdf0d74.png)
.
 @cdrage Isn't this auto-updated?.
 @hangyan Looks like someone put a protective status on the `gh-pages` branch (or it could of been done automatically recently).

Here was the latest error:
```sh
setup.md already contains Jekyll format
Adding Jekyll file format to user-guide.md
[gh-pages 8cf9b17] Update docs
 3 files changed, 9 insertions(+), 9 deletions(-)
remote: error: GH006: Protected branch update failed for refs/heads/gh-pages.        
remote: error: 2 of 2 required status checks are expected. At least 1 approving review is required by reviewers with write access.        
To github.com:kubernetes/kompose.git
 ! [remote rejected] gh-pages -> gh-pages (protected branch hook declined)
error: failed to push some refs to 'git@github.com:kubernetes/kompose.git'
```

I'm going to remove the protected branch status and then force a re-run of docs update..
 There we go! It's been updated, see: http://kompose.io/installation/

Closin'.
 "
kubernetes,kompose,1056,"read input from stdin does not work.
 Simple `docker-compose.yaml`
```yaml
version: '3'
services:
  backend:
    image: helloworld
```

`kompose convert --stdout -f docker-compose.yaml` works with no problems but
```sh
bash-4.4# cat docker-compose.yaml | kompose convert --stdout -f -
ERRO Could not parse config for project application : yaml: unmarshal errors:
  line 1: cannot unmarshal !!str `3` into config.RawService 
FATA composeObject.Parse() failed, Failed to load compose file: yaml: unmarshal errors:
  line 1: cannot unmarshal !!str `3` into config.RawService 
```
don't.

```sh
bash-4.4# kompose version
1.16.0 (0c01309)
```.
 "
kubernetes,kompose,1055,"1.16.0 Release.
 "
kubernetes,kompose,1054,"hostPort in deployment spec: is this supported?.
 If I have a port mapping specified in docker-compose.yml file, using the recent Kompose tool release , the generated deployment.yaml does not have the hostPort specified.

Thus if my docker-compose.yml file says:
```
version: ""2""
services:  
  result:
        image: tmadams333/example-voting-app-result:latest
        ports:
          - ""5001:80""
```
Then how can I  specify that the public port ""5001"" be exposed as a hostPort in my k8s cluster?

If I deploy the generated *service.yaml and *deployment.yaml then my deployment does not get exposed on port 5001 as-is.
.
 Issues go stale after 90d of inactivity.
Mark the issue as fresh with `/remove-lifecycle stale`.
Stale issues rot after an additional 30d of inactivity and eventually close.

If this issue is safe to close now please do so with `/close`.

Send feedback to sig-testing, kubernetes/test-infra and/or [fejta](https://github.com/fejta).
/lifecycle stale.
 "
kubernetes,kompose,1053,"Init Containers.
 Hi is there a way to specify init containers for pods in docker-compose.yml?
https://kubernetes.io/docs/concepts/workloads/pods/init-containers/.
 @edvorg Since docker compose does not have this feature, our main focus for now is still on docker-compose spec..
 Understood! Shall we close the ticket?.
 @edvorg Close it now.
 "
kubernetes,kompose,1052,"imagePullPolicy: is there way of specifying this.
 https://kubernetes.io/docs/concepts/containers/images/#updating-images

Is the above supported, if not, is there a way of attaching arbitrary metadata to a container?.
 @mbana Since compose doest not have this settings, so no for now. We use the default settings for this in kubernetes.
 Issues go stale after 90d of inactivity.
Mark the issue as fresh with `/remove-lifecycle stale`.
Stale issues rot after an additional 30d of inactivity and eventually close.

If this issue is safe to close now please do so with `/close`.

Send feedback to sig-testing, kubernetes/test-infra and/or [fejta](https://github.com/fejta).
/lifecycle stale.
 "
kubernetes,kompose,1051,"Node Taints: is this supported..
 Hello,

I am looking to specify a node taint as per this documentation: https://cloud.google.com/kubernetes-engine/docs/how-to/node-taints.

Is this currently supported? I can't find examples of this. If so, please share a snippet.

Many thanks,.
 @mbana Sorry for the late response, kompose does not support node taint for now.Since docker-compose does not have this feature...
 "
kubernetes,kompose,1050,"Add installation instructions for openSUSE/SLE.
 This adds installation instructions for the packaged version of kompose available on OBS for openSUSE and SUSE Linux Enterprise.

Patch for Issue #1049 .
 @cdrage applied the requested change.
 @suntorytimed This LGTM! Thanks!.
 "
kubernetes,kompose,1049,"Installation Instructions for openSUSE/SLE.
 **Is this a BUG REPORT or FEATURE REQUEST? (choose one):**
This is a formal feature request to follow the CONTRIBUTING.md

The README.md shows several installation methods which include Cent OS, Fedora, macOS, Windows and others. Now there is also a packaged version for openSUSE/SUSE systems available. I have already forked an created a commit ready for a pull request, which adds a link to the official package repository..
 Thanks for merging my changes.
 "
kubernetes,kompose,1048,"Multiple compose files seems to be broken.
 Hi,

I'm trying to convert 2 different compose files :

```yaml
# docker-compose.yml
version: '2'
services:
  app:
    command: script/run.sh
    ports:
      - 3000
  nginx:
    image: nginx
    volumes_from:
      - app
    depends_on:
      - app
```

And 
```yaml
# docker-compose.production.yml
version: '2'
services:
  app:
    build:
      context: .
      dockerfile: Dockerfile.prod
    image: my_image
    volumes:
      - ./file_storage:/app/public/system/
      - assets:/app/public/assets/
    environment:
      PASS: ${PASS}
  nginx:
    ports:
      - 80
    volumes:
      - ./nginx.production.conf:/etc/nginx/conf.d/default.conf
volumes:
  assets:
networks:
  nginx_default:
    external: true
```

I have an error when running : 
```
kompose convert --stdout -f docker-compose.yml -f docker-compose.production.yml

ERRO Could not parse config for project members : Service 'app' has neither an image nor a build context specified. At least one must be provided.
FATA composeObject.Parse() failed, Failed to load compose file: Service 'app' has neither an image nor a build context specified. At least one must be provided.
```

It seems like the docker-compose version takes priority and that the docker-compose production yml is not read. When I change the order of the -f options, I have a similar error with the nginx service having no build context.

My kompose version is 1.15.0 (e3cd4d4).
My OS is MAC OS High Sierra (10.13.14)

When using docker-compose cli, I successfully can run this configuration with `docker-compose -f docker-compose.yml -f docker-compose.production.yml up`

I have trouble understanding why it does not work correctly..
 Actually, I just saw this issue : https://github.com/kubernetes/kompose/issues/968

It seems like what I'm looking for is not a supported feature right ? ""Multiple docker-compose files"" is supported but not by merging them ?.
 @Uelb  I think PR #990   have fix this, but it seems have some bugs, i will check it again..
 Thank you !.
 Issues go stale after 90d of inactivity.
Mark the issue as fresh with `/remove-lifecycle stale`.
Stale issues rot after an additional 30d of inactivity and eventually close.

If this issue is safe to close now please do so with `/close`.

Send feedback to sig-testing, kubernetes/test-infra and/or [fejta](https://github.com/fejta).
/lifecycle stale.
 "
kubernetes,kompose,1047,"Add surajnarwade in OWNER file.
 .
 @surajnarwade Has been with the project for almost two years and has actively contributed to Kompose. Myself and @kadel are adding him as a maintainer / contributor / reviewer. .
 "
kubernetes,kompose,1046,"Support for PVC Access Mode ReadWriteMany.
 Currently, looks like convert only covers cases for ReadOnly and ReadWriteOnce, but not ReadWriteMany. Use case is when you have more than one service that share a common volume. Ideally it would pick up in docker-compose if volume is linked to multiple services and do the conversion. Alternatively, could use labels to manually map if needed..
 Issues go stale after 90d of inactivity.
Mark the issue as fresh with `/remove-lifecycle stale`.
Stale issues rot after an additional 30d of inactivity and eventually close.

If this issue is safe to close now please do so with `/close`.

Send feedback to sig-testing, kubernetes/test-infra and/or [fejta](https://github.com/fejta).
/lifecycle stale.
 "
kubernetes,kompose,1045,"Add official docker image build.
 I would like use kompose packaged as a docker image.

https://hub.docker.com/r/femtopixel/kompose/

While this works, it would be nice to either have an official image or at least have this linked in the readme..
 @spawnia Great idea, we will try to add one ASAP.
 I own: https://hub.docker.com/u/kompose if you can provide a Dockerfile to the main root directory of here, then we can easily publish an official docker image..
 Issues go stale after 90d of inactivity.
Mark the issue as fresh with `/remove-lifecycle stale`.
Stale issues rot after an additional 30d of inactivity and eventually close.

If this issue is safe to close now please do so with `/close`.

Send feedback to sig-testing, kubernetes/test-infra and/or [fejta](https://github.com/fejta).
/lifecycle stale.
 /remove-lifecycle stale

I still think this is relevant, but do not feel qualified to provide such an image. I do not know the build process well enough..
 "
kubernetes,kompose,1044,"1.15.0 Release.
 "
